  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1961          57      0.01454  0.01444  0.50   81559    1177   80971  1540568  18.89
  1961          58      0.01656  0.01643  0.50   80382    1320   79722  1459597  18.16
  1961          59      0.01848  0.01831  0.50   79061    1448   78338  1379876  17.45
  1961          60      0.02119  0.02097  0.50   77614    1628   76800  1301538  16.77
  1961          61      0.02343  0.02316  0.50   75986    1760   75106  1224738  16.12
  1961          62      0.02370  0.02342  0.50   74226    1738   73357  1149631  15.49
  1961          63      0.02516  0.02485  0.50   72488    1801   71588  1076274  14.85
  1961          64      0.02703  0.02667  0.50   70687    1885   69744  1004687  14.21
  1961          65      0.03265  0.03213  0.50   68802    2210   67697   934942  13.59
  1961          66      0.03224  0.03172  0.50   66592    2113   65535   867245  13.02
  1961          67      0.03465  0.03406  0.50   64479    2196   63381   801710  12.43
  1961          68      0.03773  0.03703  0.50   62283    2306   61130   738329  11.85
  1961          69      0.04172  0.04086  0.50   59977    2451   58751   677199  11.29
  1961          70      0.04521  0.04421  0.50   57526    2543   56254   618448  10.75
  1961          71      0.04660  0.04554  0.50   54983    2504   53731   562194  10.22
  1961          72      0.05506  0.05358  0.50   52479    2812   51073   508463   9.69
  1961          73      0.06138  0.05955  0.50   49667    2958   48188   457390   9.21
  1961          74      0.06480  0.06276  0.50   46709    2932   45243   409202   8.76
  1961          75      0.06974  0.06739  0.50   43777    2950   42302   363959   8.31
  1961          76      0.07346  0.07086  0.50   40827    2893   39381   321657   7.88
  1961          77      0.08138  0.07820  0.50   37934    2966   36451   282276   7.44
  1961          78      0.09073  0.08679  0.50   34968    3035   33450   245825   7.03
  1961          79      0.10111  0.09624  0.50   31933    3073   30396   212375   6.65
  1961          80      0.10161  0.09669  0.50   28860    2791   27464   181979   6.31
  1961          81      0.11033  0.10456  0.50   26069    2726   24706   154515   5.93
  1961          82      0.12384  0.11662  0.50   23343    2722   21982   129809   5.56
  1961          83      0.13537  0.12679  0.50   20621    2615   19314   107827   5.23
  1961          84      0.15011  0.13963  0.50   18006    2514   16749    88513   4.92
  1961          85      0.16160  0.14952  0.50   15492    2316   14334    71764   4.63
  1961          86      0.17564  0.16146  0.50   13176    2127   12112    57430   4.36
  1961          87      0.18086  0.16586  0.50   11048    1833   10132    45318   4.10
  1961          88      0.19663  0.17903  0.50    9216    1650    8391    35186   3.82
  1961          89      0.22339  0.20095  0.50    7566    1520    6806    26795   3.54
  1961          90      0.25287  0.22449  0.50    6046    1357    5367    19989   3.31
  1961          91      0.27155  0.23909  0.50    4688    1121    4128    14622   3.12
  1961          92      0.30937  0.26792  0.50    3567     956    3090    10494   2.94
  1961          93      0.33549  0.28730  0.50    2612     750    2236     7405   2.84
  1961          94      0.28856  0.25217  0.50    1861     469    1627     5168   2.78
  1961          95      0.34924  0.29732  0.50    1392     414    1185     3541   2.54
  1961          96      0.37309  0.31443  0.50     978     308     824     2356   2.41
  1961          97      0.39757  0.33165  0.50     671     222     559     1532   2.28
  1961          98      0.42258  0.34887  0.50     448     156     370      973   2.17
  1961          99      0.44798  0.36600  0.50     292     107     238      603   2.07
  1961         100      0.47367  0.38297  0.50     185      71     150      364   1.97
  1961         101      0.49949  0.39967  0.50     114      46      91      215   1.88
  1961         102      0.52532  0.41604  0.50      69      29      54      123   1.80
  1961         103      0.55101  0.43199  0.50      40      17      31       69   1.73
  1961         104      0.57643  0.44746  0.50      23      10      18       38   1.66
  1961         105      0.60145  0.46240  0.50      13       6      10       20   1.60
  1961         106      0.62596  0.47675  0.50       7       3       5       10   1.54
  1961         107      0.64983  0.49047  0.50       4       2       3        5   1.49
  1961         108      0.67298  0.50354  0.50       2       1       1        3   1.45
  1961         109      0.69531  0.51594  0.50       1       0       1        1   1.42
  1961         110+     0.71676  1.00000  1.40       0       0       1        1   1.40
  1962           0      0.03112  0.03030  0.13  100000    3030   97363  6844760  68.45
  1962           1      0.00188  0.00188  0.50   96970     182   96879  6747397  69.58
  1962           2      0.00117  0.00117  0.50   96788     113   96732  6650517  68.71
  1962           3      0.00100  0.00100  0.50   96676      96   96627  6553785  67.79
  1962           4      0.00081  0.00081  0.50   96579      78   96540  6457158  66.86
  1962           5      0.00069  0.00069  0.50   96501      66   96468  6360618  65.91
  1962           6      0.00067  0.00067  0.50   96435      65   96402  6264150  64.96
  1962           7      0.00062  0.00062  0.50   96370      60   96340  6167748  64.00
  1962           8      0.00058  0.00058  0.50   96310      56   96282  6071408  63.04
  1962           9      0.00058  0.00058  0.50   96254      56   96226  5975126  62.08
  1962          10      0.00049  0.00049  0.50   96199      47   96175  5878899  61.11
  1962          11      0.00046  0.00046  0.50   96152      44   96129  5782724  60.14
  1962          12      0.00053  0.00053  0.50   96107      51   96082  5686595  59.17
  1962          13      0.00060  0.00060  0.50   96056      57   96027  5590513  58.20
  1962          14      0.00067  0.00067  0.50   95999      64   95967  5494486  57.24
  1962          15      0.00070  0.00069  0.50   95935      67   95901  5398519  56.27
  1962          16      0.00085  0.00085  0.50   95868      82   95827  5302618  55.31
  1962          17      0.00113  0.00113  0.50   95786     109   95732  5206791  54.36
  1962          18      0.00133  0.00133  0.50   95678     127   95614  5111059  53.42
  1962          19      0.00156  0.00156  0.50   95550     149   95476  5015445  52.49
  1962          20      0.00173  0.00173  0.50   95401     165   95318  4919970  51.57
  1962          21      0.00181  0.00181  0.50   95236     173   95150  4824651  50.66
  1962          22      0.00167  0.00167  0.50   95063     159   94984  4729501  49.75
  1962          23      0.00160  0.00160  0.50   94904     152   94828  4634518  48.83
  1962          24      0.00174  0.00174  0.50   94753     165   94670  4539689  47.91
